FILENAME	SEQ	COMPOUND_NAME	MOLECULEMASS	INSTRUMENT	IONSOURCE	EXTRACTSCAN	SMILES	INCHI	INCHIAUX	CHARGE	IONMODE	PUBMED	ACQUISITION	EXACTMASS	DATACOLLECTOR	ADDUCT	INTEREST	LIBQUALITY	GENUS	SPECIES	STRAIN	CASNUMBER	PI
Tabernamine.mgf	*..*	Tabernamine	617.385	qTof	LC-ESI	361	O=C(OC)[C@@H]1[C@@H]2CC3=C(NC4=CC=CC=C43)[C@](c5cc6[nH]c([C@H]7[C@H]([C@H](C[C@H](C7)C8)CC)[N@]8CC9)c9c6cc5)([H])C[C@H]1/C(CN2C)=C\C	InChI=1S/C40H48N4O2/c1-5-23-15-22-16-32-37-28(13-14-44(20-22)39(23)32)27-12-11-25(17-34(27)42-37)30-18-29-24(6-2)21-43(3)35(36(29)40(45)46-4)19-31-26-9-7-8-10-33(26)41-38(30)31/h6-12,17,22-23,29-30,32,35-36,39,41-42H,5,13-16,18-21H2,1-4H3/b24-6-	N/A	1	Positive	N/A	Isolated	616.3777	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
Tabernanthine.mgf	*..*	Tabernanthine	311.2118	qTof	LC-ESI	362	CC[C@@H](C[C@H]1C2)C([N@](C1)CC3)[C@@H]2C4=C3C5=C(N4)C=C(OC)C=C5	InChI=1S/C20H26N2O/c1-3-13-8-12-9-17-19-16(6-7-22(11-12)20(13)17)15-5-4-14(23-2)10-18(15)21-19/h4-5,10,12-13,17,20-21H,3,6-9,11H2,1-2H3/t12-,13-,17-,20?/m0/s1	N/A	1	Positive	N/A	Isolated	310.2045	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	83-94-3	Mehdi Beniddir
Tabersonine.mgf	*..*	Tabersonine	337.192	qTof	LC-ESI	363	O=C(OC)C1=C([C@@]23[C@]4([H])[C@](C=CCN4CC3)(CC)C1)NC5=C2C=CC=C5	InChI=1S/C21H24N2O2/c1-3-20-9-6-11-23-12-10-21(19(20)23)15-7-4-5-8-16(15)22-17(21)14(13-20)18(24)25-2/h4-9,19,22H,3,10-13H2,1-2H3/t19-,20-,21-/m0/s1	N/A	1	Positive	N/A	Isolated	336.1838	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	4429-63-4	Mehdi Beniddir
tabertinggine.mgf	*..*	Tabertinggine	293.1654	qTof	LC-ESI	364	CC(C1=C[C@@]23C[C@](C1)([H])CN2CCC4=C3NC5=C4C=CC=C5)=O	InChI=1S/C19H20N2O/c1-12(22)14-8-13-9-19(10-14)18-16(6-7-21(19)11-13)15-4-2-3-5-17(15)20-18/h2-5,10,13,20H,6-9,11H2,1H3/t13-,19-/m1/s1	N/A	1	Positive	N/A	Isolated	292.1576	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
tenuisineA.mgf	*..*	Tenuisine A	397.1762	qTof	LC-ESI	365	COC(N1C2=C([C@]34CCN5CC=C[C@]56CC[C@]13[C@@H](C(O4)=O)C6)C=C(OC)C=C2)=O	InChI=1S/C22H24N2O5/c1-27-14-4-5-17-15(12-14)22-9-11-23-10-3-6-20(23)7-8-21(22,24(17)19(26)28-2)16(13-20)18(25)29-22/h3-6,12,16H,7-11,13H2,1-2H3/t16-,20-,21-,22-/m1/s1	N/A	1	Positive	N/A	Isolated	396.1685	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
tenuisineB.mgf	*..*	Tenuisine B	427.1884	qTof	LC-ESI	366	COC(N1C2=C([C@]34CCN5CC=C[C@]56CC[C@]13[C@@H](C(O4)=O)C6)C=C(OC)C(OC)=C2)=O	InChI=1S/C23H26N2O6/c1-28-17-11-14-16(12-18(17)29-2)25(20(27)30-3)22-7-6-21-5-4-9-24(21)10-8-23(14,22)31-19(26)15(22)13-21/h4-5,11-12,15H,6-10,13H2,1-3H3/t15-,21-,22-,23-/m1/s1	N/A	1	Positive	N/A	Isolated	426.1791	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
tenuisineC.mgf	*..*	Tenuisine C	411.1584	qTof	LC-ESI	367	COC(N1C2=C([C@]34CCN5C(C=C[C@]56CC[C@]13[C@@H](C(O4)=O)C6)=O)C=C(OC)C=C2)=O	InChI=1S/C22H22N2O6/c1-28-13-3-4-16-14(11-13)22-9-10-23-17(25)5-6-20(23)7-8-21(22,24(16)19(27)29-2)15(12-20)18(26)30-22/h3-6,11,15H,7-10,12H2,1-2H3/t15-,20-,21-,22-/m1/s1	N/A	1	Positive	N/A	Isolated	410.1478	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
tetrahydro_alstonine.mgf	*..*	Tetrahydro-alstonine	353.186	qTof	LC-ESI	368	C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45	InChI=1S/C21H24N2O3/c1-12-16-10-23-8-7-14-13-5-3-4-6-18(13)22-20(14)19(23)9-15(16)17(11-26-12)21(24)25-2/h3-6,11-12,15-16,19,22H,7-10H2,1-2H3/t12-,15-,16-,19-/m0/s1	N/A	1	Positive	N/A	Isolated	352.1786	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
tetraphyllicine.mgf	*..*	Tetraphyllicine	309.196	qTof	LC-ESI	369	CN1C2=CC=CC=C2[C@]34C[C@@H](C5C4O)N6[C@](C[C@H]5/C(C6)=C\C)([H])[C@@]31[H]	InChI=1S/C20H24N2O/c1-3-11-10-22-15-8-12(11)17-16(22)9-20(19(17)23)13-6-4-5-7-14(13)21(2)18(15)20/h3-7,12,15-19,23H,8-10H2,1-2H3/b11-3-/t12-,15-,16-,17?,18-,19?,20+/m0/s1	N/A	1	Positive	N/A	Isolated	308.1889	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Theionbrunonine_A.mgf	*..*	Theionbrunonine A	707.3645	qTof	LC-ESI	370	CN1C(C2C(OC)=O)CC3=C([C@@H](S[C@H](CC/4C5C(OC)=O)C6=C(CC5N(C)CC4=C\C)C7=C(N6)C=CC=C7)C[C@H]2/C(C1)=C\C)NC8=C3C=CC=C8	InChI=1S/C42H50N4O4S/c1-7-23-21-45(3)33-17-29-25-13-9-11-15-31(25)43-39(29)35(19-27(23)37(33)41(47)49-5)51-36-20-28-24(8-2)22-46(4)34(38(28)42(48)50-6)18-30-26-14-10-12-16-32(26)44-40(30)36/h7-16,27-28,33-38,43-44H,17-22H2,1-6H3/b23-7-,24-8-/t27-,28+,33-,34-,35-,36+,37?,38?/m0/s1	N/A	1	Positive	N/A	Isolated	706.3553	Alexander Fox Ramos	M+H	N/A	3	Mostuea	Mostuea brunonis	N/A	N/A	Mehdi Beniddir
Theionbrunonine_B.mgf	*..*	Theionbrunonine B	693.3509	qTof	LC-ESI	371	C/C=C1CNC2CC3=C([C@@H](S[C@H](CC/4C5C(OC)=O)C6=C(CC5N(C)CC4=C\C)C7=C(N6)C=CC=C7)C[C@@H]/1C2C(OC)=O)NC8=C3C=CC=C8	InChI=1S/C41H48N4O4S/c1-6-22-20-42-32-16-28-24-12-8-10-14-30(24)43-38(28)34(18-26(22)36(32)40(46)48-4)50-35-19-27-23(7-2)21-45(3)33(37(27)41(47)49-5)17-29-25-13-9-11-15-31(25)44-39(29)35/h6-15,26-27,32-37,42-44H,16-21H2,1-5H3/b22-6-,23-7-/t26-,27+,32-,33-,34-,35+,36?,37?/m0/s1	N/A	1	Positive	N/A	Isolated	692.3396	Alexander Fox Ramos	M+H	N/A	3	Mostuea	Mostuea brunonis	N/A	N/A	Mehdi Beniddir
Theionbrunonine_C.mgf	*..*	Theionbrunonine C	723.365	qTof	LC-ESI	372	[O-][N@@+](C1([H])CC2=C(NC3=C2C=CC=C3)C(SC4C(NC5=C6C=CC=C5)=C6C[C@@](N(C)C/C7=C/C)([H])[C@@H](C(OC)=O)[C@]7([H])C4)C[C@@]/8([H])[C@@H]1C(OC)=O)(C)CC8=C\C	InChI=1S/C42H51N4O5S/c1-7-23-21-45(3)33-17-29-25-13-9-11-15-31(25)43-39(29)35(19-27(23)37(33)41(47)50-5)52-36-20-28-24(8-2)22-46(4,49)34(38(28)42(48)51-6)18-30-26-14-10-12-16-32(26)44-40(30)36/h7-16,27-28,33-38,43-44,49H,17-22H2,1-6H3/t27-,28-,33-,34-,35+,36+,37+,38+/m1/s1	N/A	1	Positive	N/A	Isolated	722.358	Alexander Fox Ramos	M+H	N/A	3	Mostuea	Mostuea brunonis	N/A	N/A	Beniddir/Le Pogam
Trimethoxy_3_4_5_cinnamate_vincamajine.mgf	*..*	Trimethoxy-3,4,5-cinnamate-vincamajine	587.2752	qTof	LC-ESI	373	C/C=C1[C@@H]2C[C@@]3([H])[C@@]4([H])N(C)C5=CC=CC=C5C4([C@@H]6OC(/C=C/C7=CC(OC)=C(OC)C(OC)=C7)=O)C[C@@H](C26C(OC)=O)N3C\1	InChI=1S/C34H38N2O7/c1-7-20-18-36-24-16-22(20)34(32(38)42-6)27(36)17-33(21-10-8-9-11-23(21)35(2)30(24)33)31(34)43-28(37)13-12-19-14-25(39-3)29(41-5)26(15-19)40-4/h7-15,22,24,27,30-31H,16-18H2,1-6H3/b13-12+,20-7-/t22-,24-,27-,30+,31-,33?,34?/m0/s1	N/A	1	Positive	N/A	Isolated	586.2679	Alexander Fox Ramos	M+H	N/A	3	Alstonia	Alstonia boulindaensis	N/A	57800-03-0	Mehdi Beniddir
Tubotaiwine.mgf	*..*	Tubotaiwine	325.192	qTof	LC-ESI	374	CC[C@H]1[C@@H]2CCN3[C@H]1[C@@]4(C5=CC=CC=C5NC4=C2C(OC)=O)CC3	InChI=1S/C20H24N2O2/c1-3-12-13-8-10-22-11-9-20(18(12)22)14-6-4-5-7-15(14)21-17(20)16(13)19(23)24-2/h4-7,12-13,18,21H,3,8-11H2,1-2H3/t12-,13-,18+,20+/m0/s1	N/A	1	Positive	N/A	Isolated	324.18378	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Uncarine_D.mgf	*..*	Uncarine D	369.1804	qTof	LC-ESI	380	C[C@H]1[C@@H]2CN3CC[C@]4(C5=CC=CC=C5NC4=O)[C@H]3C[C@@H]2C(C(OC)=O)=CO1	InChI=1S/C21H24N2O4/c1-12-14-10-23-8-7-21(16-5-3-4-6-17(16)22-20(21)25)18(23)9-13(14)15(11-27-12)19(24)26-2/h3-6,11-14,18H,7-10H2,1-2H3,(H,22,25)/t12-,13-,14-,18+,21-/m0/s1	N/A	1	Positive	N/A	Isolated	368.17361	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
UncarineA.mgf	*..*	Uncarine A	369.1804	qTof	LC-ESI	375	C[C@@H]1[C@H]2CN3CC[C@]4(C5=CC=CC=C5NC4=O)[C@@H]3C[C@@H]2C(C(OC)=O)=CO1	InChI=1S/C21H24N2O4/c1-12-14-10-23-8-7-21(16-5-3-4-6-17(16)22-20(21)25)18(23)9-13(14)15(11-27-12)19(24)26-2/h3-6,11-14,18H,7-10H2,1-2H3,(H,22,25)/t12-,13+,14-,18+,21+/m1/s1	N/A	1	Positive	N/A	Isolated	368.17361	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
UncarineB.mgf	*..*	Uncarine B	369.1804	qTof	LC-ESI	376	C[C@@H]1[C@H]2CN3CC[C@@]4(C5=CC=CC=C5NC4=O)[C@@H]3C[C@@H]2C(C(OC)=O)=CO1	InChI=1S/C21H24N2O4/c1-12-14-10-23-8-7-21(16-5-3-4-6-17(16)22-20(21)25)18(23)9-13(14)15(11-27-12)19(24)26-2/h3-6,11-14,18H,7-10H2,1-2H3,(H,22,25)/t12-,13+,14-,18+,21-/m1/s1	N/A	1	Positive	N/A	Isolated	368.17361	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
UncarineC.mgf	*..*	Uncarine C	369.1804	qTof	LC-ESI	377	C[C@H]1[C@@H]2CN3CC[C@@]4(C5=CC=CC=C5NC4=O)[C@@H]3C[C@@H]2C(C(OC)=O)=CO1	InChI=1S/C21H24N2O4/c1-12-14-10-23-8-7-21(16-5-3-4-6-17(16)22-20(21)25)18(23)9-13(14)15(11-27-12)19(24)26-2/h3-6,11-14,18H,7-10H2,1-2H3,(H,22,25)/t12-,13-,14-,18-,21+/m0/s1	N/A	1	Positive	N/A	Isolated	368.17361	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
UncarineE.mgf	*..*	Uncarine E	369.1804	qTof	LC-ESI	378	C[C@H]1[C@@H]2CN3CC[C@]4(C5=CC=CC=C5NC4=O)[C@@H]3C[C@@H]2C(C(OC)=O)=CO1	InChI=1S/C21H24N2O4/c1-12-14-10-23-8-7-21(16-5-3-4-6-17(16)22-20(21)25)18(23)9-13(14)15(11-27-12)19(24)26-2/h3-6,11-14,18H,7-10H2,1-2H3,(H,22,25)/t12-,13-,14-,18-,21-/m0/s1	N/A	1	Positive	N/A	Isolated	368.17361	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
UncarineF.mgf	*..*	Uncarine F	369.1804	qTof	LC-ESI	379	C[C@H]1[C@@H]2CN3CC[C@@]4(C5=CC=CC=C5NC4=O)[C@H]3C[C@@H]2C(C(OC)=O)=CO1	InChI=1S/C21H24N2O4/c1-12-14-10-23-8-7-21(16-5-3-4-6-17(16)22-20(21)25)18(23)9-13(14)15(11-27-12)19(24)26-2/h3-6,11-14,18H,7-10H2,1-2H3,(H,22,25)/t12-,13-,14-,18+,21+/m0/s1	N/A	1	Positive	N/A	Isolated	368.17361	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
undulifoline.mgf	*..*	Undulifoline	341.1856	qTof	LC-ESI	381	CN1CC[C@H]2[C@H]3[C@@H]1C4=C([C@@]2(COCC3)C(=O)OC)NC5=CC=CC=C54	InChI=1S/C20H24N2O3/c1-22-9-7-14-12-8-10-25-11-20(14,19(23)24-2)18-16(17(12)22)13-5-3-4-6-15(13)21-18/h3-6,12,14,17,21H,7-11H2,1-2H3/t12-,14-,17+,20-/m0/s1	N/A	1	Positive	N/A	Isolated	340.1787	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Usambarensine.mgf	*..*	Usambarensine	433.2387	qTof	LC-ESI	382	[H][C@@]12C[C@@](CC3=NC=CC4=C3NC5=C4C=CC=C5)([H])/C(CN1CCC6=C2NC7=C6C=CC=C7)=C\C	InChI=1S/C29H28N4/c1-2-18-17-33-14-12-23-21-8-4-6-10-25(21)32-29(23)27(33)16-19(18)15-26-28-22(11-13-30-26)20-7-3-5-9-24(20)31-28/h2-11,13,19,27,31-32H,12,14-17H2,1H3/b18-2-/t19-,27-/m0/s1	N/A	1	Positive	N/A	Isolated	432.2314	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	36150-14-8	Mehdi Beniddir
Usambarine.mgf	*..*	Usambarine	451.2856	qTof	LC-ESI	383	[H][C@@]12C[C@@](C[C@]3([H])N(C)CCC4=C3NC5=C4C=CC=C5)([H])[C@@H](C=C)CN1CCC6=C2NC7=C6C=CC=C7	InChI=1S/C30H34N4/c1-3-19-18-34-15-13-24-22-9-5-7-11-26(22)32-30(24)28(34)17-20(19)16-27-29-23(12-14-33(27)2)21-8-4-6-10-25(21)31-29/h3-11,19-20,27-28,31-32H,1,12-18H2,2H3/t19-,20-,27-,28-/m0/s1	N/A	1	Positive	N/A	Isolated	450.2783	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	35226-29-0	Mehdi Beniddir
vallesamine.mgf	*..*	Vallesamine	341.186	qTof	LC-ESI	384	C/C=C1CN(CC2=C3NC4=CC=CC=C24)CC[C@]/1([H])[C@@]3(C(OC)=O)CO	InChI=1S/C20H24N2O3/c1-3-13-10-22-9-8-16(13)20(12-23,19(24)25-2)18-15(11-22)14-6-4-5-7-17(14)21-18/h3-7,16,21,23H,8-12H2,1-2H3/b13-3-/t16-,20-/m0/s1	N/A	1	Positive	N/A	Isolated	340.1787	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
valparicine.mgf	*..*	Valparicine	277.1698	qTof	LC-ESI	385	C/C=C1CN2[C@@]3([H])C[C@]/1([H])C(C4=NC5=CC=CC=C5[C@@]43CC2)=C	InChI=1S/C19H20N2/c1-3-13-11-21-9-8-19-15-6-4-5-7-16(15)20-18(19)12(2)14(13)10-17(19)21/h3-7,14,17H,2,8-11H2,1H3/b13-3-/t14-,17+,19-/m1/s1	N/A	1	Positive	N/A	Isolated	276.1627	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Vellosimine.mgf	*..*	Vellosimine	293.1648	qTof	LC-ESI	386	C/C=C(C1)\[C@@H]2C[C@@](N1[C@H](C2(C=O)[H])C3)([H])C4=C3C5=C(N4)C=CC=C5	InChI=1S/C19H20N2O/c1-2-11-9-21-17-8-14-12-5-3-4-6-16(12)20-19(14)18(21)7-13(11)15(17)10-22/h2-6,10,13,15,17-18,20H,7-9H2,1H3/b11-2-/t13-,15?,17-,18-/m0/s1	N/A	1	Positive	N/A	Isolated	292.1576	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	6874-98-2	Mehdi Beniddir
venalstonine.mgf	*..*	Venalstonine	337.1911	qTof	LC-ESI	387	COC([C@@H]1C[C@@]2([C@@]34[H])C=CCN4CC[C@]53C6=CC=CC=C6N[C@]15CC2)=O	InChI=1S/C21H24N2O2/c1-25-17(24)15-13-19-7-4-11-23-12-10-20(18(19)23)14-5-2-3-6-16(14)22-21(15,20)9-8-19/h2-7,15,18,22H,8-13H2,1H3/t15-,18-,19+,20+,21+/m0/s1	N/A	1	Positive	N/A	Isolated	336.1838	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
venecurine.mgf	*..*	Venecurine	325.1906	qTof	LC-ESI	388	CC1(O)OCC2C3CC4c5[nH]c6ccccc6c5CC2[N+]4(C)CC13	InChI=1S/C20H25N2O2/c1-20(23)15-9-22(2)17-8-13-11-5-3-4-6-16(11)21-19(13)18(22)7-12(15)14(17)10-24-20/h3-6,12,14-15,17-18,21,23H,7-10H2,1-2H3/q+1	N/A	1	Positive	N/A	Isolated	325.1916	Sarah Szwarc	M+	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
villalstonidineB.mgf	*..*	Villalstonidine B	691.3835	qTof	LC-ESI	389	CN1[C@@H]2CC(C3=CC=CC=C3N4C)=C4[C@H]1C[C@@]5([H])[C@]([C@](C)(O6)OC[C@]52[H])([H])C[C@]78[C@@]6([C@@](C[C@@]9([H])/C(C%10)=C\C)([H])N%10CC8)N([C@@](CO)9C(OC)=O)C%11=CC=CC=C%117	InChI=1S/C42H50N4O5/c1-6-24-21-45-16-15-40-20-31-26-17-35-37-27(25-11-7-9-13-32(25)44(37)4)18-34(43(35)3)28(26)22-50-39(31,2)51-42(40)36(45)19-30(24)41(23-47,38(48)49-5)46(42)33-14-10-8-12-29(33)40/h6-14,26,28,30-31,34-36,47H,15-23H2,1-5H3/b24-6-/t26-,28-,30+,31+,34-,35-,36+,39+,40+,41?,42+/m1/s1	N/A	1	Positive	N/A	Isolated	690.3781	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Villalstonine.mgf	*..*	Villalstonine	661.3748	qTof	LC-ESI	390	C/C=C1[C@@H](C2C(OC)=O)C[C@H]3[C@@]4(O5)N2C6=CC=CC=C6[C@@]4(CC7[C@]5(C)OCC8C7CC9C%10=C(C(C=CC=C%11)=C%11N%10C)CC8N9C)CCN3C\1	InChI=1S/C41H48N4O4/c1-6-23-21-44-16-15-40-20-30-26-17-34-36-27(24-11-7-9-13-31(24)43(36)4)18-33(42(34)3)28(26)22-48-39(30,2)49-41(40)35(44)19-25(23)37(38(46)47-5)45(41)32-14-10-8-12-29(32)40/h6-14,25-26,28,30,33-35,37H,15-22H2,1-5H3/b23-6-/t25-,26?,28?,30?,33?,34?,35-,37-,39+,40-,41-/m0/s1	N/A	1	Positive	N/A	Isolated	660.3676	Alexander Fox Ramos	M+H	N/A	3	Alstonia	Alstonia angustifolia	N/A	2723-56-0	Mehdi Beniddir
vinamidine.mgf	*..*	Vinamidine	825.4075	qTof	LC-ESI	391	CCC(=O)CC1CN(CCc2c([nH]c3ccccc23)C(C1)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(OC(C)=O)C1(O)C(=O)OC)C=O|c:46|	InChI=1/C46H56N4O10/c1-8-29(53)21-28-24-45(41(54)58-6,37-31(15-19-49(25-28)26-51)30-13-10-11-14-34(30)47-37)33-22-32-35(23-36(33)57-5)48(4)39-44(32)17-20-50-18-12-16-43(9-2,38(44)50)40(60-27(3)52)46(39,56)42(55)59-7/h10-14,16,22-23,26,28,38-40,47,56H,8-9,15,17-21,24-25H2,1-7H3	N/A	1	Positive	N/A	Isolated	824.3996	Sarah Szwarc	M+H	N/A	3	Catharanthus	Catharanthus roseus	N/A	N/A	Beniddir/Le Pogam
Vinblastine.mgf	*..*	Vinblastine	811.4277	qTof	LC-ESI	392	O[C@@]1(CC)C[C@@](C[N@@](CC2)C1)([H])C[C@@](C3=C(OC)C=C(N(C)C4[C@@]56[C@]7([H])[C@](C=CCN7CC6)(CC)[C@@H](OC(C)=O)[C@]4(O)C(OC)=O)C5=C3)(C(OC)=O)C8=C2C9=CC=CC=C9N8	InChI=1S/C46H58N4O9/c1-8-42(54)23-28-24-45(40(52)57-6,36-30(15-19-49(25-28)26-42)29-13-10-11-14-33(29)47-36)32-21-31-34(22-35(32)56-5)48(4)38-44(31)17-20-50-18-12-16-43(9-2,37(44)50)39(59-27(3)51)46(38,55)41(53)58-7/h10-14,16,21-22,28,37-39,47,54-55H,8-9,15,17-20,23-26H2,1-7H3/t28-,37-,38?,39+,42-,43+,44+,45-,46-/m0/s1	N/A	1	Positive	N/A	Isolated	810.4204	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	865-21-4	Mehdi Beniddir
vincadifformine.mgf	*..*	Vincadifformine	339.2067	qTof	LC-ESI	393	CC[C@]1([C@@]23[H])CCCN3CC[C@]42C5=CC=CC=C5NC4=C(C(OC)=O)C1	InChI=1S/C21H26N2O2/c1-3-20-9-6-11-23-12-10-21(19(20)23)15-7-4-5-8-16(15)22-17(21)14(13-20)18(24)25-2/h4-5,7-8,19,22H,3,6,9-13H2,1-2H3/t19-,20-,21-/m0/s1	N/A	1	Positive	N/A	Isolated	338.1994	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Vincamajine.mgf	*..*	Vincamajine	367.2016	qTof	LC-ESI	394	C/C=C1[C@@H]2C[C@@]3([H])[C@@]4([H])N(C)C5=CC=CC=C5C4([C@@H]6O)C[C@@H](C26C(OC)=O)N3C\1	InChI=1S/C22H26N2O3/c1-4-12-11-24-16-9-14(12)22(20(26)27-3)17(24)10-21(19(22)25)13-7-5-6-8-15(13)23(2)18(16)21/h4-8,14,16-19,25H,9-11H2,1-3H3/b12-4-/t14-,16-,17-,18+,19-,21?,22?/m0/s1	N/A	1	Positive	N/A	Isolated	366.1943	Alexander Fox Ramos	M+H	N/A	3	Alstonia	Alstonia boulindaensis	N/A	2506-26-5	Mehdi Beniddir
vincamedine.mgf	*..*	Vincamedine	409.2125	qTof	LC-ESI	395	CN1C2=CC=CC=C2[C@]3(C(OC(C)=O)[C@]45C(OC)=O)C[C@@H]4N6[C@](C[C@H]5/C(C6)=C\C)([H])[C@H]31	InChI=1S/C24H28N2O4/c1-5-14-12-26-18-10-16(14)24(22(28)29-4)19(26)11-23(21(24)30-13(2)27)15-8-6-7-9-17(15)25(3)20(18)23/h5-9,16,18-21H,10-12H2,1-4H3/b14-5-/t16-,18-,19-,20+,21-,23+,24+/m0/s1	N/A	1	Positive	N/A	Isolated	408.2049	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
vincamine.mgf	*..*	Vincamine	355.2016	qTof	LC-ESI	396	[H][C@@]12C3=C4C5=C(N3[C@@](O)(C(OC)=O)C[C@]1(CC)CCCN2CC4)C=CC=C5	InChI=1S/C21H26N2O3/c1-3-20-10-6-11-22-12-9-15-14-7-4-5-8-16(14)23(17(15)18(20)22)21(25,13-20)19(24)26-2/h4-5,7-8,18,25H,3,6,9-13H2,1-2H3/t18-,20+,21+/m1/s1	N/A	1	Positive	N/A	Isolated	354.1943	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	1617-90-9	Mehdi Beniddir
vincamone.mgf	*..*	Vincamone	295.1804	qTof	LC-ESI	397	CC[C@@]12CCCN3CCC4=C(N(C5=C4C=CC=C5)C(C2)=O)[C@]13[H]	InChI=1S/C19H22N2O/c1-2-19-9-5-10-20-11-8-14-13-6-3-4-7-15(13)21(16(22)12-19)17(14)18(19)20/h3-4	N/A	1	Positive	N/A	Isolated	294.1732	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
vincanidine.mgf	*..*	Vincanidine	309.1597	qTof	LC-ESI	398	C/C=C([C@@H](C(C=O)=C1N2)C[C@@H]34)/CN4CC[C@@]31C5=C2C(O)=CC=C5	InChI=1S/C19H20N2O2/c1-2-11-9-21-7-6-19-14-4-3-5-15(23)17(14)20-18(19)13(10-22)12(11)8-16(19)21/h2-5,10,12,16,20,23H,6-9H2,1H3/b11-2-/t12-,16-,19+/m0/s1	N/A	1	Positive	N/A	Isolated	308.1525	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Vincine.mgf	*..*	Vincine	385.2123	qTof	LC-ESI	399	CC[C@@]12CCCN3[C@]1([H])C4=C(C5=C(C=C(OC)C=C5)N4[C@](C(OC)=O)(O)C2)CC3	InChI=1S/C22H28N2O4/c1-4-21-9-5-10-23-11-8-16-15-7-6-14(27-2)12-17(15)24(18(16)19(21)23)22(26,13-21)20(25)28-3/h6-7,12,19,26H,4-5,8-11,13H2,1-3H3/t19-,21+,22+/m1/s1	N/A	1	Positive	N/A	Isolated	384.20491	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
vincorine.mgf	*..*	Vincorine	369.216	qTof	LC-ESI	400	C/C=C([C@@H]([C@H]1C(OC)=O)CC[C@@]23N4C)/C[N@@]3CC[C@@]21C5=C4C=CC(OC)=C5	InChI=1S/C22H28N2O3/c1-5-14-13-24-11-10-21-17-12-15(26-3)6-7-18(17)23(2)22(21,24)9-8-16(14)19(21)20(25)27-4/h5-7,12,16,19H,8-11,13H2,1-4H3/b14-5-/t16-,19-,21-,22-/m0/s1	N/A	1	Positive	N/A	Isolated	368.21	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
